Description;DistinguishedName;Enabled;GivenName;Name;ObjectClass;ObjectGUID;SamAccountName;Surname;UserPrincipalName
Bernhard Krone, Oberstufe - Matur;CN=ber.kro,OU=ab-2009,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Bernhard;ber.kro;user;eb821c89-2c3c-4f5a-87c9-9a92b04504b2;ber.kro;Krone;keineMailAddy
Kroener Chiara, Oberstufe extern;CN=chiara.kroener,OU=ab-2009,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Chiara;chiara.kroener;user;4fdb605e-bf81-4678-b7a5-913ec188f942;chiara.kroener;Kroener;chiara.kroener@mail.xyz
Kropf Denis, Oberstufe extern;CN=denis.kropf,OU=ab-2009,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Denis;denis.kropf;user;581de3c3-1d40-439e-83ab-5117b9773319;denis.kropf;Kropf;denis.kropf@mail.xyz
Finja Kropf, Sekundar extern;CN=finja.kropf,OU=ab-2009,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Finja;finja.kropf;user;94d29e8d-6bb2-4f0e-9d8e-db47d1bc3f34;finja.kropf;Kropf;finja.kropf@mail.xyz
Kropp Anna, Handelsmatur;CN=anna.kropp,OU=ab-2009,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Anna;anna.kropp;user;f8c6db0e-476c-4b43-babb-48f1491bac1a;anna.kropp;Kropp;keineMailAddy
Kropp Christiane, Oberstufe extern;CN=christiane.kropp,OU=ab-2009,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Christiane;christiane.kropp;user;3917ba3a-784f-4ae3-b018-50cbf2dcf177;christiane.kropp;Kropp;c.kropp@mail.xyz
Falk Kropp, deaktiviert;CN=falk.kropp,OU=ab-2009,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Falk;falk.kropp;user;cdc802f3-e26e-4c34-8e54-30f3c84ddf1d;falk.kropp;Kropp;falk.kropp@mail.xyz
Sylvia Kropp, deaktiviert;CN=sylvia.kropp,OU=ab-2009,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Sylvia;sylvia.kropp;user;a5588eea-cdc3-42bf-9f6f-0e1781599f83;sylvia.kropp;Kropp;sylvia.kropp@mail.xyz
Anika Krug, Oberstufe - Matur;CN=ani.kru,OU=ab-2009,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Anika;ani.kru;user;b80b061e-bf2e-4cce-aa45-9467ccbff1ef;ani.kru;Krug;a.krug@mail.xyz
Krueger Juergen, Oberstufe extern;CN=juergen.krueger,OU=ab-2009,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Juergen;juergen.krueger;user;23bb30c6-c477-49f9-bfe8-34d330311297;juergen.krueger;Krueger;keineMailAddy
Kruse Andrea, Oberstufe extern;CN=andrea.kruse,OU=ab-2009,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Andrea;andrea.kruse;user;f3571787-83d5-4078-bc35-f39f5ef6d268;andrea.kruse;Kruse;andrea.kruse@mail.xyz
Heinrich Kuehl, Sekundar extern;CN=heinrich.kuehl,OU=ab-2009,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Heinrich;heinrich.kuehl;user;14ff741c-d8a7-447c-a916-06a469085166;heinrich.kuehl;Kuehl;h.kuehl@mail.xyz
Kuehl Henri, Oberstufe extern;CN=henri.kuehl,OU=ab-2009,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Henri;henri.kuehl;user;b219f63a-2965-47a2-aab2-640b326caf81;henri.kuehl;Kuehl;henri.kuehl@mail.xyz
Kugler Bastian, Handelsmatur;CN=bastian.kugler,OU=ab-2009,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Bastian;bastian.kugler;user;ab9472c2-c267-4e59-9aec-e4d1ac8788e9;bastian.kugler;Kugler;keineMailAddy
Theo Kugler, Oberstufe - Matur;CN=the.kug,OU=ab-2009,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Theo;the.kug;user;cba98cd5-7593-4d3d-b514-c3203027e684;the.kug;Kugler;theo.kugler@mail.xyz
Kuhlmann Dilara, Handelsmatur;CN=dilara.kuhlmann,OU=ab-2009,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Dilara;dilara.kuhlmann;user;cd83ba8a-30d1-4ccb-ad33-d7783c72a2a1;dilara.kuhlmann;Kuhlmann;d.kuhlmann@mail.xyz
Emma Kuhn, Sekundar extern;CN=emma.kuhn,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Emma;emma.kuhn;user;4329bddd-4800-4e5d-b444-6d9713199094;emma.kuhn;Kuhn;e.kuhn@mail.xyz
Marko Kuhn, deaktiviert;CN=marko.kuhn,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Marko;marko.kuhn;user;b1f54325-cf82-40fd-a544-2039ebb3393f;marko.kuhn;Kuhn;marko.kuhn@mail.xyz
Kuehn Kurt, Oberstufe extern;CN=kurt.kuehn,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Kurt;kurt.kuehn;user;fdeb5b97-64a9-41a0-9a2e-af8157508007;kurt.kuehn;Kuehn;k.kuehn@mail.xyz
Kuehn Madeleine, Handelsmatur;CN=madeleine.kuehn,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Madeleine;madeleine.kuehn;user;411284d6-ae5d-46ab-a8e4-36803f3c14c4;madeleine.kuehn;Kuehn;madeleine.kuehn@mail.xyz
Kuehnel Lotta, Handelsmatur;CN=lotta.kuehnel,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Lotta;lotta.kuehnel;user;66655097-bd65-4705-950e-b68aad41714b;lotta.kuehnel;Kuehnel;l.kuehnel@mail.xyz
Kummer Irmgard, Handelsmatur;CN=irmgard.kummer,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Irmgard;irmgard.kummer;user;c1713a13-f8cc-4df6-8862-96021303c66b;irmgard.kummer;Kummer;i.kummer@mail.xyz
Caroline Kunert, Oberstufe - Matur;CN=car.kun,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Caroline;car.kun;user;719d9406-e123-4e6e-b02c-0ab1ec82214f;car.kun;Kunert;caroline.kunert@mail.xyz
Kunert Filip, Oberstufe extern;CN=filip.kunert,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Filip;filip.kunert;user;8f204058-4706-4976-972c-3631163d3b30;filip.kunert;Kunert;f.kunert@mail.xyz
Kuntz Chris, Oberstufe extern;CN=chris.kuntz,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Chris;chris.kuntz;user;ee8bab64-7eaa-4e40-a7e5-ef7d21a40c75;chris.kuntz;Kuntz;keineMailAddy
Gertrud Kuntz, deaktiviert;CN=gertrud.kuntz,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Gertrud;gertrud.kuntz;user;71fa593b-a503-4e8a-b026-f6d4e086f977;gertrud.kuntz;Kuntz;g.kuntz@mail.xyz
Kuntz Stella, Oberstufe extern;CN=stella.kuntz,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Stella;stella.kuntz;user;0490bd54-5473-42e6-a604-3b3bf5e5d786;stella.kuntz;Kuntz;stella.kuntz@mail.xyz
Keno Kunze, deaktiviert;CN=keno.kunze,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Keno;keno.kunze;user;5d022815-256e-4bbf-ae8a-45810a76375d;keno.kunze;Kunze;keineMailAddy
Kuenzel Bennet, Oberstufe extern;CN=bennet.kuenzel,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Bennet;bennet.kuenzel;user;3f39dfc3-ce8c-42b9-9107-4f2d19d2b77a;bennet.kuenzel;Kuenzel;bennet.kuenzel@mail.xyz
Kilian Kuepper, Sekundar extern;CN=kilian.kuepper,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Kilian;kilian.kuepper;user;14954e5e-088a-4dea-a217-1b7d29827ff6;kilian.kuepper;Kuepper;kilian.kuepper@mail.xyz
Conner Kueppers, Oberstufe - Matur;CN=con.kue,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Conner;con.kue;user;f51ae322-12fb-4048-994d-e53e0d011cc0;con.kue;Kueppers;c.kueppers@mail.xyz
Herbert Kueppers, deaktiviert;CN=herbert.kueppers,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Herbert;herbert.kueppers;user;b74a4df6-51c6-4f33-97fc-08e8e6778df4;herbert.kueppers;Kueppers;keineMailAddy
Kurz Aileen, Handelsmatur;CN=aileen.kurz,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Aileen;aileen.kurz;user;9072b4d7-b996-4b31-9a34-9552c3fdb2ac;aileen.kurz;Kurz;aileen.kurz@mail.xyz
Hartmut Kurz, Oberstufe - Matur;CN=har.kur,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Hartmut;har.kur;user;c4a5b1d6-f5c4-4e71-8924-209a85e9867e;har.kur;Kurz;h.kurz@mail.xyz
Kurz Judith, Handelsmatur;CN=judith.kurz,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Judith;judith.kurz;user;4b7232fd-b439-40df-895e-ad6528ef2f63;judith.kurz;Kurz;j.kurz@mail.xyz
Janine Labyrinth, Sekundar extern;CN=janine.labyrinth,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Janine;janine.labyrinth;user;09ea08c7-aeab-4c9d-a17d-e5f34c24f723;janine.labyrinth;Labyrinth;keineMailAddy
Joana Labyrinth, deaktiviert;CN=joana.labyrinth,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Joana;joana.labyrinth;user;e6c8f9d5-cdd6-4498-a7a5-90cbecfe3ffa;joana.labyrinth;Labyrinth;joana.labyrinth@mail.xyz
Yannic Lackner, Oberstufe - Matur;CN=yan.lac,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Yannic;yan.lac;user;8f05639f-c87a-4872-9bb3-2863d67e8d5b;yan.lac;Lackner;y.lackner@mail.xyz
Ladwig Justus, Handelsmatur;CN=justus.ladwig,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Justus;justus.ladwig;user;86b43564-5a93-451d-8c0b-1e98b3712390;justus.ladwig;Ladwig;j.ladwig@mail.xyz
Rainer Ladwig, Oberstufe - Matur;CN=rai.lad,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Rainer;rai.lad;user;7477f34d-cf3e-4a6a-ba50-f0b887657a5c;rai.lad;Ladwig;keineMailAddy
Niklas Lamb, deaktiviert;CN=niklas.lamb,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Niklas;niklas.lamb;user;97418e8d-7852-4bcd-b3a3-b6a15902d7d9;niklas.lamb;Lamb;niklas.lamb@mail.xyz
Sabrina Lamb, Sekundar extern;CN=sabrina.lamb,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Sabrina;sabrina.lamb;user;763476b1-5f1f-4ac6-8bd6-9825801fef9e;sabrina.lamb;Lamb;s.lamb@mail.xyz
Kjell Lambert, Oberstufe - Matur;CN=kje.lam,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Kjell;kje.lam;user;696fdb75-2a70-4eb7-b1e6-557d19155ba1;kje.lam;Lambert;keineMailAddy
Carin Lamers, deaktiviert;CN=carin.lamers,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Carin;carin.lamers;user;e8c159fb-dcb2-4eb0-b6cf-7fd51b0a5696;carin.lamers;Lamers;keineMailAddy
Mirco Lamers, Oberstufe - Matur;CN=mir.lam,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Mirco;mir.lam;user;b32c4da8-e8b6-4c1c-a5d9-182787742b12;mir.lam;Lamers;m.lamers@mail.xyz
Lammers Nina, Oberstufe extern;CN=nina.lammers,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Nina;nina.lammers;user;37ebfa7d-867f-4bef-9994-f6ce21b0c73f;nina.lammers;Lammers;nina.lammers@mail.xyz
Lammert Janin, Oberstufe extern;CN=janin.lammert,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Janin;janin.lammert;user;b442d3da-a9c9-42fe-b8ba-136b28a77f33;janin.lammert;Lammert;keineMailAddy
Lammert Paula, Oberstufe extern;CN=paula.lammert,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Paula;paula.lammert;user;d80e7cce-1b57-4f0f-bbdc-d98667137799;paula.lammert;Lammert;paula.lammert@mail.xyz
Jenny Lampe, Sekundar extern;CN=jenny.lampe,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Jenny;jenny.lampe;user;1df53242-0f8f-4aad-b6ca-a9777804f316;jenny.lampe;Lampe;j.lampe@mail.xyz
Celina Lampert, deaktiviert;CN=celina.lampert,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Celina;celina.lampert;user;3e45a895-deab-49e4-9ca8-b3a2dc79f826;celina.lampert;Lampert;celina.lampert@mail.xyz
Joshua Lampert, Sekundar extern;CN=joshua.lampert,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Joshua;joshua.lampert;user;4f4f4328-92ad-4026-9261-def8a47fddab;joshua.lampert;Lampert;j.lampert@mail.xyz
Lampert Sam, Handelsmatur;CN=sam.lampert,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Sam;sam.lampert;user;68aa59c9-e530-45a9-85e5-ebc51efaa57f;sam.lampert;Lampert;sam.lampert@mail.xyz
Jeremy Land, Sekundar extern;CN=jeremy.land,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Jeremy;jeremy.land;user;b52d772d-6b5c-4adf-b6dc-93d9b31b7f20;jeremy.land;Land;keineMailAddy
Matthis Land, deaktiviert;CN=matthis.land,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Matthis;matthis.land;user;05582658-1adf-40de-bd7a-445a265b14b2;matthis.land;Land;matthis.land@mail.xyz
Landau Mario, Oberstufe extern;CN=mario.landau,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Mario;mario.landau;user;b6dbb2bf-ce2a-4cc5-b275-77a539e5a3a7;mario.landau;Landau;mario.landau@mail.xyz
Landgraf Miguel, Oberstufe extern;CN=miguel.landgraf,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Miguel;miguel.landgraf;user;a9aba6ad-42cb-4df2-849c-8c786525cb9d;miguel.landgraf;Landgraf;miguel.landgraf@mail.xyz
Vincent Landgraf, Sekundar extern;CN=vincent.landgraf,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Vincent;vincent.landgraf;user;a179d04d-d570-4b32-b98c-0772c5b619fd;vincent.landgraf;Landgraf;vincent.landgraf@mail.xyz
Horst Landmann, Oberstufe - Matur;CN=hor.lan,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Horst;hor.lan;user;334965e1-69b4-42bb-8857-60e24bfdc7a4;hor.lan;Landmann;keineMailAddy
Sofia Landmann, Oberstufe - Matur;CN=sof.lan,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Sofia;sof.lan;user;7ffaf3aa-4b60-4fbe-b7db-94c5737c54d3;sof.lan;Landmann;s.landmann@mail.xyz
Landwehr Petra, Oberstufe extern;CN=petra.landwehr,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Petra;petra.landwehr;user;7690ff2a-56fe-4a1b-8a7a-2d440afbd65a;petra.landwehr;Landwehr;p.landwehr@mail.xyz
Annica Landwirt, Sekundar extern;CN=annica.landwirt,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Annica;annica.landwirt;user;f6d24313-f8c2-4f6a-9cea-16320b0de622;annica.landwirt;Landwirt;a.landwirt@mail.xyz
Landwirt Nik, Oberstufe extern;CN=nik.landwirt,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Nik;nik.landwirt;user;5f3f9a14-9d7a-49cf-8c88-740ee39fa4b9;nik.landwirt;Landwirt;n.landwirt@mail.xyz
Lane Chantal, Oberstufe extern;CN=chantal.lane,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Chantal;chantal.lane;user;8320ad30-f350-4072-acf3-5d1b5273ba96;chantal.lane;Lane;keineMailAddy
Diana Lane, Sekundar extern;CN=diana.lane,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Diana;diana.lane;user;411cf84a-c43c-4d67-a7b9-e79a1cae3539;diana.lane;Lane;diana.lane@mail.xyz
Lange Roman, Handelsmatur;CN=roman.lange,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Roman;roman.lange;user;255680da-657f-4619-9e78-969f8c63c893;roman.lange;Lange;r.lange@mail.xyz
Lange Thorben, Oberstufe extern;CN=thorben.lange,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Thorben;thorben.lange;user;504253f9-75ba-4c4f-aa90-f886855f48fe;thorben.lange;Lange;thorben.lange@mail.xyz
Elke Langen, Oberstufe - Matur;CN=elk.lan,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Elke;elk.lan;user;28c9d6d3-5a36-4e50-b31f-35b58e155719;elk.lan;Langen;elke.langen@mail.xyz
Matthis Langenbach, deaktiviert;CN=matthis.langenbach,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Matthis;matthis.langenbach;user;77b6e46b-116d-4465-b3b1-a43ae39c0407;matthis.langenbach;Langenbach;matthis.langenbach@mail.xyz
Langenbach Melissa, Oberstufe extern;CN=melissa.langenbach,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Melissa;melissa.langenbach;user;6c0b02d1-8483-4556-ab8e-9de1b4209814;melissa.langenbach;Langenbach;melissa.langenbach@mail.xyz
Langer Sabrina, Handelsmatur;CN=sabrina.langer,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Sabrina;sabrina.langer;user;41ee3f7f-f70c-438f-a7d6-e1f0c7100131;sabrina.langer;Langer;s.langer@mail.xyz
Langhammer Dustin, Oberstufe extern;CN=dustin.langhammer,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Dustin;dustin.langhammer;user;5a8228eb-f31f-4968-bf94-3528db6b90e7;dustin.langhammer;Langhammer;d.langhammer@mail.xyz
Langhans Enrico, Oberstufe extern;CN=enrico.langhans,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Enrico;enrico.langhans;user;e40963d3-d41d-41c0-8131-d59f575be278;enrico.langhans;Langhans;enrico.langhans@mail.xyz
Isabella Langhans, Sekundar extern;CN=isabella.langhans,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Isabella;isabella.langhans;user;b15542dd-e7cf-47b1-a84a-45e62574d315;isabella.langhans;Langhans;i.langhans@mail.xyz
Lapp Joerg, Oberstufe extern;CN=joerg.lapp,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Joerg;joerg.lapp;user;c38b1314-6a7b-411e-ab1b-126f4705daff;joerg.lapp;Lapp;j.lapp@mail.xyz
Lapp Zoe, Handelsmatur;CN=zoe.lapp,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Zoe;zoe.lapp;user;cee0aeba-5c67-41c6-8bad-87835fae7da8;zoe.lapp;Lapp;zoe.lapp@mail.xyz
Chantale Larson, Oberstufe - Matur;CN=cha.lar,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Chantale;cha.lar;user;11467f0a-2964-4d31-9245-d63f52f7a54b;cha.lar;Larson;keineMailAddy
Larson Jil, Oberstufe extern;CN=jil.larson,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Jil;jil.larson;user;8edf544e-aa75-4033-bf0a-3e5fa17ba5b4;jil.larson;Larson;keineMailAddy
Malte Larson, Sekundar extern;CN=malte.larson,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Malte;malte.larson;user;e874e2d1-4725-4fe9-9d4e-a00b5519a778;malte.larson;Larson;keineMailAddy
Laskowski Cathrin, Oberstufe extern;CN=cathrin.laskowski,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Cathrin;cathrin.laskowski;user;d74e2931-98a5-4c44-8aac-ce95a3879cfc;cathrin.laskowski;Laskowski;cathrin.laskowski@mail.xyz
Joana Laskowski, deaktiviert;CN=joana.laskowski,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Joana;joana.laskowski;user;87da2aeb-b26d-48d3-bae7-77f686637731;joana.laskowski;Laskowski;joana.laskowski@mail.xyz
Laskowski Leonard, Oberstufe extern;CN=leonard.laskowski,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Leonard;leonard.laskowski;user;32e6bdf0-3971-4493-82d5-f6bda3b46b8c;leonard.laskowski;Laskowski;keineMailAddy
Andre Lau, Oberstufe - Matur;CN=and.lau,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Andre;and.lau;user;7e844a6b-7f59-460a-bfef-06a38c0e8497;and.lau;Lau;andre.lau@mail.xyz
Dario Lau, deaktiviert;CN=dario.lau,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Dario;dario.lau;user;83f42352-9b3f-4c87-a5d3-f65ff3417c5c;dario.lau;Lau;dario.lau@mail.xyz
Lau Harald, Oberstufe extern;CN=harald.lau,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Harald;harald.lau;user;ce790e64-54e4-4a9c-8381-caa9a8a518c6;harald.lau;Lau;harald.lau@mail.xyz
Jean Laub, Sekundar extern;CN=jean.laub,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Jean;jean.laub;user;cfdd02d1-60cb-48b7-9630-1039407c7edd;jean.laub;Laub;keineMailAddy
Laube Lina, Oberstufe extern;CN=lina.laube,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Lina;lina.laube;user;8546e83c-9afa-403e-a8a9-182bbf788193;lina.laube;Laube;lina.laube@mail.xyz
Aylin Lauer, Sekundar extern;CN=aylin.lauer,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Aylin;aylin.lauer;user;6808650f-45ec-4e74-a997-483865285978;aylin.lauer;Lauer;a.lauer@mail.xyz
Launisch Joelle, Handelsmatur;CN=joelle.launisch,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Joelle;joelle.launisch;user;3063475f-e042-462a-8140-ffc4032e78c8;joelle.launisch;Launisch;j.launisch@mail.xyz
Lauterbach Romy, Oberstufe extern;CN=romy.lauterbach,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Romy;romy.lauterbach;user;4c895a48-b98c-49ac-bae2-dba74f1c25b4;romy.lauterbach;Lauterbach;r.lauterbach@mail.xyz
Matilda Lawrence, Oberstufe - Matur;CN=mat.law,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Matilda;mat.law;user;95c6beb9-a4fa-4281-b8bd-0fee7ce78857;mat.law;Lawrence;keineMailAddy
Lawson Jessica, Oberstufe extern;CN=jessica.lawson,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Jessica;jessica.lawson;user;e9d16619-a07c-4a60-b764-14d7f6bfdf8d;jessica.lawson;Lawson;jessica.lawson@mail.xyz
Patrik Lay, Sekundar extern;CN=patrik.lay,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Patrik;patrik.lay;user;3e067b11-3919-43b0-9225-cd7725becf63;patrik.lay;Lay;patrik.lay@mail.xyz
Chantal Lechner, deaktiviert;CN=chantal.lechner,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Chantal;chantal.lechner;user;95b4ae13-6424-46fe-857c-fa081f6ffd58;chantal.lechner;Lechner;c.lechner@mail.xyz
Lechner Fabio, Oberstufe extern;CN=fabio.lechner,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Fabio;fabio.lechner;user;825108e9-9f87-4f1d-8a3f-579049f01b6f;fabio.lechner;Lechner;keineMailAddy
Lederer Alexandra, Oberstufe extern;CN=alexandra.lederer,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Alexandra;alexandra.lederer;user;2d17b8bf-d72f-4494-a722-010d0c36be0b;alexandra.lederer;Lederer;a.lederer@mail.xyz
Gisela Lehmann, Sekundar extern;CN=gisela.lehmann,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Gisela;gisela.lehmann;user;846511b0-0847-40dd-b575-0c262e4a4dbc;gisela.lehmann;Lehmann;keineMailAddy
Lehmann Rosemarie, Handelsmatur;CN=rosemarie.lehmann,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Rosemarie;rosemarie.lehmann;user;592fa154-5d39-48f4-8a8c-661aafed0309;rosemarie.lehmann;Lehmann;keineMailAddy
Lehmann Smilla, Handelsmatur;CN=smilla.lehmann,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Smilla;smilla.lehmann;user;816c2c36-a4ef-490a-a534-1991faba3a37;smilla.lehmann;Lehmann;smilla.lehmann@mail.xyz
Annika Lehmkuhl, Sekundar extern;CN=annika.lehmkuhl,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Annika;annika.lehmkuhl;user;43f1bffb-ec71-4edf-97cc-f6ec194e1558;annika.lehmkuhl;Lehmkuhl;keineMailAddy
Lehmkuhl Jessica, Oberstufe extern;CN=jessica.lehmkuhl,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Jessica;jessica.lehmkuhl;user;2050aaa7-3e63-47da-b088-4a833c978a68;jessica.lehmkuhl;Lehmkuhl;j.lehmkuhl@mail.xyz
Klemens Lehner, Sekundar extern;CN=klemens.lehner,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Klemens;klemens.lehner;user;bbb66e4d-c4f5-48a8-bffb-4fb4ec4f13eb;klemens.lehner;Lehner;klemens.lehner@mail.xyz
Rieke Lehner, Oberstufe - Matur;CN=rie.leh,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Rieke;rie.leh;user;0e656e74-99ac-4407-8c9e-88217100305e;rie.leh;Lehner;r.lehner@mail.xyz
Lehner Victoria, Oberstufe extern;CN=victoria.lehner,OU=ab-2010,OU=Schule und Benutzer,DC=gertzenstein,DC=local;True;Victoria;victoria.lehner;user;415109b0-18c3-444a-820f-3d7427bbe46a;victoria.lehner;Lehner;victoria.lehner@mail.xyz
